PolicyID,PolicyType,PremiumAmount,StartDate,EndDate,CustomerID
5c0bd8a6-c136-4944-ae63-3efa1054a230,housing,679,1972-10-15,1988-06-15,97ea66a3-e263-435d-b42d-192887f97873
af4d6e14-7404-439f-bc3e-e5811919a145,health,150,1986-07-26,2024-12-31,97ea66a3-e263-435d-b42d-192887f97873
713f3ed3-3ef6-4611-b10e-8d6608d06498,health,115,1979-07-09,1985-07-16,97ea66a3-e263-435d-b42d-192887f97873
1dd21223-a493-4202-9dcb-b674a06188cc,housing,1264,1983-10-16,2012-12-19,0d041797-8762-4045-a030-361b463e1591
e9a442d6-1b0f-49f4-984c-c6eed5ce4b7d,housing,615,1988-09-14,2008-08-22,0d041797-8762-4045-a030-361b463e1591
15b33ac4-f6cb-4195-b960-35d87998590a,cars,69,1972-07-19,1996-06-18,799e570c-40bb-4d93-9f44-a1dc185d512f
dab0f21a-de3c-41e5-99dd-1ae98f40d499,health,164,1980-01-01,1982-07-16,1b5fa333-0241-4cdc-beca-1f6b113f5f89
252622d0-15c9-4d92-9634-c76e0eda21c6,health,213,1986-08-26,2024-12-31,d45e8f87-b829-4d8f-a5b8-f54fce4d43e6
a2eacba3-e779-43fe-b8bb-b9c96f798d89,cars,196,1969-02-01,2024-12-31,d45e8f87-b829-4d8f-a5b8-f54fce4d43e6
b9d28020-8a07-4ffd-bef2-2f9309c4c678,health,145,1975-01-30,2024-12-31,8c95dcba-3265-4520-858e-ac8738b90645
252fd986-52e1-44da-bec3-160c4f7afdd7,cars,97,1968-02-04,2022-09-23,8c95dcba-3265-4520-858e-ac8738b90645
9069296e-29bc-41c7-baa1-c20c7e3b41c4,cars,84,1990-04-12,2007-02-09,3ec56ec3-0446-4a09-983f-54c1b0223f4b
5d0dfced-566e-4c1b-a2e9-f146ef4f9dfb,health,200,1959-05-04,1978-07-11,3ec56ec3-0446-4a09-983f-54c1b0223f4b
4166c427-4e70-4e03-a2b9-298f257ffb1c,housing,1290,1989-09-26,2024-12-31,3ec56ec3-0446-4a09-983f-54c1b0223f4b
84741c3b-9ef5-4017-86bc-094219184c5c,housing,1101,1992-03-02,2011-02-14,e1cdf72a-8f94-4b9b-8052-f81ca8a35f67
c6d7824a-a10d-4998-99d8-3679edab9085,housing,1336,1989-07-08,1995-09-08,e1cdf72a-8f94-4b9b-8052-f81ca8a35f67
8e962dd2-20bd-4a57-a372-600ce6f6ec88,housing,216,1976-05-28,1992-10-20,178c24e8-46c9-423b-bb37-8e5f313b423f
45cac57a-ff20-4b74-b6f6-e90cdfcfc501,housing,513,1980-09-19,2013-08-15,178c24e8-46c9-423b-bb37-8e5f313b423f
63506aa3-496b-46f3-a1d6-cbae89547578,health,154,1965-08-28,2024-12-31,178c24e8-46c9-423b-bb37-8e5f313b423f
da08bb3e-ade8-4df8-9e6a-ab478e6b9f21,health,265,1975-06-16,2018-12-04,a1357564-59a0-4a16-ac6a-afb0a325cc88
39a21020-ac32-4f09-84cf-282943970e85,health,233,1989-05-02,2006-11-06,a1357564-59a0-4a16-ac6a-afb0a325cc88
9fcd7c2b-f625-4874-bc0f-f4bd47b4e777,cars,104,1978-01-13,1979-08-23,069196d7-4b1a-43e9-ace4-943c0e13edd1
ce0c2b3f-6a33-4dbe-85a0-5d31bc3440f2,housing,758,1981-11-23,2024-12-31,069196d7-4b1a-43e9-ace4-943c0e13edd1
6e720020-2044-4c80-ae72-ae35c6ae2b80,cars,93,1988-12-03,2020-02-23,069196d7-4b1a-43e9-ace4-943c0e13edd1
07516c69-7f2d-4baf-bbf3-28da2a42cb3d,cars,130,1994-05-27,2024-12-31,6934f9d4-eb92-4fc9-9dee-b3f801d4258f
31192fc8-31bf-458f-bd5f-cd0c1ba59c83,health,236,1992-01-04,2024-12-31,6934f9d4-eb92-4fc9-9dee-b3f801d4258f
e7d44d7e-91a1-4af4-b0ff-e78b745198a8,health,277,1985-06-03,1986-11-20,6934f9d4-eb92-4fc9-9dee-b3f801d4258f
8aa53976-7ac7-4554-a7a5-2e5342a8e82e,housing,784,1983-06-20,2024-12-31,0209f17d-b90e-4388-a06a-d0622956abf1
05b46e3d-dc3a-4907-8d14-e3fcf78d46bb,housing,1205,1997-07-05,2024-12-31,0209f17d-b90e-4388-a06a-d0622956abf1
0aa11e33-6860-460d-84cf-ca97f8191564,housing,975,1987-09-18,1995-08-26,2586996e-2ceb-45f5-b3fa-a330d89ddbd4
6fe7a565-8103-42f1-832b-21c54b73f176,housing,382,1986-08-11,2007-10-21,68a3229e-3d9c-445e-8aa3-11dd3ea6e227
9de41ba1-7c51-4bf8-984a-85c5f5c5c4ee,cars,173,1972-09-21,1990-03-20,446651c7-3026-414a-964d-fce98c231b88
e5b47329-708b-4052-bc70-d0e102138ad7,health,252,1975-08-05,2024-12-31,446651c7-3026-414a-964d-fce98c231b88
dbb87a15-4f47-4428-a64e-09cb5186062d,cars,78,1977-07-17,1981-08-22,446651c7-3026-414a-964d-fce98c231b88
77bfa466-bdae-4ee4-85bb-ca85e0581cd3,housing,1207,1974-11-15,2021-07-24,de57787d-4ec7-4455-91ed-1c98826346e4
cc0ac1be-a3e1-40a9-b80d-a0277d93f915,housing,430,1997-02-04,1999-06-29,25b25c48-e365-45a3-ab2b-a9347eaeb7ce
8b19c853-db83-4adc-8022-aac50c5f3788,cars,94,1993-02-10,2024-12-31,25b25c48-e365-45a3-ab2b-a9347eaeb7ce
ca60acad-d710-4d8f-aada-da3b744574fe,health,159,1966-01-11,1999-09-07,a24fc584-f6a7-45bc-a298-9af5260bad95
a8337d20-e905-4004-8843-f755866d0292,cars,199,1978-01-30,2024-12-31,a24fc584-f6a7-45bc-a298-9af5260bad95
d14d4261-79ae-4123-8180-469bd92ee447,cars,178,1980-08-17,1987-08-26,efa39751-97b4-436b-851f-05e6349768cd
028cff65-1789-46f1-ac7f-2148e1c70846,cars,89,1959-12-29,2024-12-31,2934ef9e-ed36-401b-9f28-9f7bd257845b
739bb360-5680-4baf-b1ce-3908e05cac62,housing,272,1962-07-24,2024-12-31,2934ef9e-ed36-401b-9f28-9f7bd257845b
256738f1-771b-49fb-94f8-04771ddc0606,health,220,1992-07-17,1998-06-26,ba42d8c9-41e5-4d9f-b69f-fdb5c63b2429
c91edf65-9acf-4ab6-9daf-f3428d30fc26,health,176,1970-07-06,2012-11-24,ba42d8c9-41e5-4d9f-b69f-fdb5c63b2429
254428a7-7f1a-4b70-b200-70d079c81d67,housing,872,1988-08-27,2006-02-10,08876275-14cd-4456-9c80-508c148ba4ba
d1962dd6-3917-4296-a833-3598b84c8c98,cars,118,1992-05-26,2016-03-07,08876275-14cd-4456-9c80-508c148ba4ba
16fd0153-772c-4290-8c47-e23cb37031ea,housing,917,1978-11-30,2009-11-02,04046f72-def8-4c45-863e-363976c07a66
dcee0c4e-95c5-4b4f-9707-4e76e8581b1f,housing,984,1989-03-25,2015-01-20,04046f72-def8-4c45-863e-363976c07a66
8935a03c-db9e-4895-8501-fc6d44b3c195,cars,167,1955-11-26,1972-03-16,c4ae4436-e0d5-4d49-8a0d-66c6fe15c420
542446b7-c43b-4a93-a347-a62e4f4a70b0,cars,142,1954-02-09,1981-02-09,c4ae4436-e0d5-4d49-8a0d-66c6fe15c420
a7f3ea22-8f5d-4b1c-bba4-161803a10e85,housing,913,1987-01-18,2024-12-31,c4ae4436-e0d5-4d49-8a0d-66c6fe15c420
7e32e6c8-d250-4eb3-8535-984c0c1a936d,housing,902,1998-04-01,2024-12-31,b5c838a3-549c-4294-8a8d-cb3c7bdf79e2
07360e39-471c-4e23-9c24-23c97d29b6ec,housing,291,1997-08-18,2022-08-09,ceff9275-8f2c-4cf6-b1e9-21260aa2eca4
1ad80835-c53c-466e-b078-36b4f6f9b91d,cars,187,1986-02-19,2015-08-25,580c8004-dfd1-4300-9787-262ac839b892
c0a06351-2b09-4db6-8c6d-c4b9fbb66e0f,health,112,1999-02-13,2005-10-09,4116aeef-4376-43a1-a7cd-e417dc72860a
57814599-e72f-4b26-9df0-baf0c1c34235,housing,1276,1991-10-15,2024-12-31,1b207bc1-d303-4e51-a00a-a270e9d4123e
2fd10373-1b6a-4414-a976-49f38086083c,housing,1247,1978-07-08,2011-11-13,768c24c7-32fc-4cc0-b0dc-2e907c967b8a
f4eddb3a-7bb6-463e-b56c-f79b9c593f1c,cars,196,1983-04-03,2019-02-09,02faf4d6-2a7f-4b26-b9be-52cceb7702b1
35bce4db-d0c3-4ac5-a1e7-dfba16a9a381,cars,82,1998-08-01,2009-11-25,02faf4d6-2a7f-4b26-b9be-52cceb7702b1
b01ca930-1302-4c83-83de-001ac3d64932,health,288,1984-04-10,2024-12-31,c7b5a62e-b7f4-46a7-b2b4-18d821d00b76
b1d16b38-9835-495d-81a9-10e7005dd0be,health,160,1992-04-21,2024-12-31,cc9580ee-f827-48e3-8030-1809c936d9d6
2a7c3ccd-fa1d-4180-8686-568e1653976a,health,159,1995-03-24,2024-12-31,cc9580ee-f827-48e3-8030-1809c936d9d6
8b1e899f-fd89-4156-b927-3fd970802259,cars,118,1975-10-05,1993-12-24,b9c7c745-1b0b-4a6b-bc18-be61ac31b46c
d40de4ec-1f8f-427e-8284-1950988a2fc3,cars,177,1994-08-08,2002-01-29,8c1579df-609c-4339-98a7-fe0430b4ab92
cfbfb794-0c7f-461b-a4fb-b48259b2cca3,health,264,1994-08-24,2024-12-31,2160d346-c6ae-44ad-92b6-fb6b5a3dc0f3
0d59176f-9f90-4c77-a248-fa8b1258e3f6,housing,938,1979-05-08,2024-12-31,ff655322-1392-4575-ae32-7162ab123412
d6574d27-3553-404d-b87b-ae3cda5beb96,cars,165,1997-12-24,2024-12-31,ff655322-1392-4575-ae32-7162ab123412
6fa5427a-b00e-4fa4-b843-1ff785b4d22d,housing,529,1999-03-05,2024-12-31,38a2cb93-79bc-4f3b-9d36-bbd1c1571cfd
3f503a9f-61b0-401f-bac8-dcee37691081,health,133,1988-06-08,2024-12-31,51d9033c-48f6-46e7-8604-9991f41e5376
ff944dc5-2b43-4748-a7ec-d4148fd5c666,cars,105,1980-01-15,1981-02-03,51d9033c-48f6-46e7-8604-9991f41e5376
5d9bcd17-5520-4050-a22f-054c425a5ae7,cars,132,1975-07-30,2011-08-01,51d9033c-48f6-46e7-8604-9991f41e5376
403362ba-5f92-4938-bc9c-d037928136fe,health,190,1992-05-27,2022-06-03,6e1cf755-5ca3-4b8b-8325-c89fbf8b4856
6e88e2fe-2306-495b-8f38-bdfe97e2dc20,cars,147,1983-02-06,1998-08-25,6e1cf755-5ca3-4b8b-8325-c89fbf8b4856
ebf05a9a-c32c-4f09-bd26-b4944f87d327,cars,164,1954-06-05,1986-10-22,d861fe0b-f6a0-49e3-bbe3-c0e251827a78
4b8bcb2b-183c-44a6-857c-a079d2f11ac2,housing,1296,1999-07-26,2009-03-10,370eddbb-c77a-4bcf-9e59-05432c4edbb6
536098b8-8feb-4174-b8ba-3a28e5582145,cars,165,1973-05-19,2024-12-31,a25bcd70-f6d9-469d-8ac7-8ef71de65b62
9594a9a9-4115-4c84-b952-7255338a2cf5,housing,392,1976-11-03,1993-11-28,a25bcd70-f6d9-469d-8ac7-8ef71de65b62
5491d3c1-7bba-4384-89a3-949f994ed577,health,209,1997-09-05,2003-04-09,bfcfca54-dec0-454a-b5e4-76cb8149cf52
2bcccde0-4733-4572-9403-d8b61843bc81,housing,912,1970-04-23,2012-01-19,bfcfca54-dec0-454a-b5e4-76cb8149cf52
13afcadd-2d82-4d20-b196-40d5bd6f1d81,cars,192,1953-01-19,2024-12-31,8d797563-a911-440d-a4e1-724ce2dc218e
39a5cb38-9caf-402f-9385-80863a2fd529,housing,550,1983-11-22,2024-12-31,8d797563-a911-440d-a4e1-724ce2dc218e
bf194e97-cc74-4a54-9718-f61de3ffe034,housing,1439,1950-12-20,2024-12-31,8d797563-a911-440d-a4e1-724ce2dc218e
0bb3a4cb-3e20-4aa6-a9ce-b741dfff2816,health,262,1985-03-02,2019-03-06,5d905a9e-2b70-4f98-a99c-3656666bcb96
47301591-bd9e-4043-a722-39ccd5d01c7d,housing,319,1992-07-01,2006-12-28,5d905a9e-2b70-4f98-a99c-3656666bcb96
5ca6755a-3932-4a76-8356-5e4c6ebbc3f7,health,288,1995-02-15,2021-03-24,18a096fc-23ac-4e74-8800-b2e8bec8cebc
b96f6678-89f7-45fb-975e-927d15706c17,cars,94,1978-01-15,1982-07-19,3a3c9b5d-e6ae-4077-a5ca-aaff0076129b
96c31e12-7192-4f3c-996f-33231e1d7590,housing,623,1989-05-22,2024-12-31,970ae232-3dad-4ec5-bf72-15ff79082a53
15ff9b4d-138e-4174-96ea-f2eeebf9eafe,health,205,1945-08-27,2024-12-31,970ae232-3dad-4ec5-bf72-15ff79082a53
78c2c6f2-d3c2-4e14-8e8a-b5d1ed612e6f,cars,77,1986-07-16,2024-12-31,970ae232-3dad-4ec5-bf72-15ff79082a53
0d7ac848-ceb5-4da1-9cce-ee68dcf426f8,cars,166,1974-07-18,2020-11-24,9b4c4f84-1497-4c6b-bc3d-9868d17d5f91
d28929e9-e7ed-419f-ad38-aed5e1fb7c22,housing,1150,1995-01-15,2024-12-31,9b4c4f84-1497-4c6b-bc3d-9868d17d5f91
d3fe175f-9324-4fe9-b358-1268b7b835fe,cars,137,1997-03-01,2015-04-30,a93ba612-68f6-4cff-9c74-23a0446e2f3d
f12f845f-368e-4cbb-9c9e-283846f52f47,housing,761,1997-06-29,2016-10-04,a93ba612-68f6-4cff-9c74-23a0446e2f3d
64fe436f-2b94-4a07-8368-88e1746b3164,cars,118,1977-07-08,1998-01-09,f8962fe7-8b3a-4334-aac1-d0de88a1cd83
82dd3654-6109-48b0-9bbc-f01360c4e6b1,health,209,1948-11-17,1979-08-22,2fe0b4d0-3cef-442c-8743-af607f80031f
b6af3d34-2e94-49f5-8dcb-3d851e15623e,health,194,1957-06-21,1981-06-08,2fe0b4d0-3cef-442c-8743-af607f80031f
fb4ff131-e41f-4a2c-b58f-0b4bf5d02584,health,218,1956-12-27,2015-01-27,4d28cb48-ee5d-424d-b906-d0395ea83a4b
5d18bf8b-67de-42da-9ac2-3095606114d7,cars,160,1971-01-25,1990-02-09,4d28cb48-ee5d-424d-b906-d0395ea83a4b
f9675635-f254-4773-9775-bb9f64f19e04,health,111,1992-09-10,2024-12-31,6b17d8b7-f1be-4122-948b-75f4409a79b5
3cd04bd2-b5ae-418e-ad2a-63111c0a74b0,housing,1470,1947-12-16,1960-07-06,9cd41e98-f556-4942-bbd8-52a75fd49278
0d5895f2-6882-41ff-bebe-6775a2d0d1da,housing,1362,1976-02-14,1991-10-13,9cd41e98-f556-4942-bbd8-52a75fd49278
aa8bb61f-2695-44b3-9d2c-96512707d52c,health,103,1972-06-27,2024-12-31,9cd41e98-f556-4942-bbd8-52a75fd49278
3b1aa054-745b-42a6-8cc2-7fa7b627496d,cars,128,1983-07-18,2017-03-11,5b541e83-4f63-4070-8299-e3a19a366bd2
9d2c151c-ea04-47d8-b615-9dcd17d1913d,housing,718,1976-02-07,2005-05-12,0e22ce25-5c75-4671-941e-c75373dd1b02
5142061b-cc89-476e-b1da-3ecea84bd29b,housing,959,1990-03-25,1997-06-26,371fd9f8-a9f8-49fb-a412-c88423754676
9733b13e-3a62-4969-9414-d9bafd7157c4,health,132,1997-05-09,2012-03-31,371fd9f8-a9f8-49fb-a412-c88423754676
4a724d59-a8a5-4a7c-b6b7-1912bc1b559b,health,204,1998-11-22,2021-12-15,2c254288-001d-4ee2-8604-0a89b5e93964
968236bb-c6f9-4f05-8b8c-9669b56a2d3f,cars,81,1993-02-25,1993-06-20,2c254288-001d-4ee2-8604-0a89b5e93964
d5cac768-eeee-4151-8fe4-67a9336001ca,housing,278,1961-09-15,2020-08-10,ab47c975-21b5-450d-bf4e-3c17e1aabce8
e24f9d9d-df0d-4a11-bfc9-31a9a205be9d,health,230,1999-08-04,2004-09-20,ab47c975-21b5-450d-bf4e-3c17e1aabce8
4682a014-7123-4c39-b931-ab87e0313b95,housing,595,1977-11-07,1998-01-13,4a76bcfa-9f79-4522-bda2-7b74e84e49bd
7abe3845-42a2-40af-980e-6a1529ca072d,housing,1343,1966-06-12,2024-12-31,ae55e274-05bf-4253-aff7-97d61cd4ba68
474922f6-4380-4967-aa74-8c4a5baadba9,health,229,1980-03-18,2023-11-22,ae55e274-05bf-4253-aff7-97d61cd4ba68
16042ab8-6bad-4d3f-8499-432e6d8691de,housing,957,1969-10-01,1969-11-20,924d7fe9-ea06-4767-a723-dde30850a757
75849faf-f368-48e8-888f-169dd3bf3ed7,cars,66,1975-01-26,2024-12-31,924d7fe9-ea06-4767-a723-dde30850a757
4cc72929-c008-4b9c-a33c-bfcc595f8828,housing,701,1979-12-07,2024-12-31,924d7fe9-ea06-4767-a723-dde30850a757
85c32a9c-444a-4e6d-a25b-ecbf6edc0b0d,housing,524,1985-10-18,1990-12-05,9511d01f-74f1-49dd-ac60-502d72d5d022
d11aee00-c91d-4abb-8632-47f2a9e21496,housing,1271,1999-03-09,2013-12-12,9511d01f-74f1-49dd-ac60-502d72d5d022
8db33f39-0d3d-4e1c-ab2e-2628c204c8ce,health,138,1995-02-10,2002-06-04,9511d01f-74f1-49dd-ac60-502d72d5d022
c967d42a-5159-45c5-b4d6-8c8dd6783a78,health,110,1999-12-24,2017-12-04,ce4298e4-22a2-40b7-b9d1-5b6493477e37
6049c5af-147a-45d0-851b-a859cc11dc9b,housing,1112,1959-10-03,1985-01-13,a275577d-ffad-48ed-84ac-2d1197c9ec28
3ddb60f7-8ec4-46df-9c62-dcb7e037b12b,cars,177,1984-06-06,2023-05-07,a275577d-ffad-48ed-84ac-2d1197c9ec28
372680ec-d144-413d-b5a3-43899c3bb204,housing,389,1961-01-05,2024-12-31,a275577d-ffad-48ed-84ac-2d1197c9ec28
0f315dc4-cf57-420d-81a8-1627d22970cc,cars,148,1989-06-21,2011-09-02,b22383d0-c949-42d1-a36a-2cd256b08c03
0a21d232-c377-420b-b01f-be43707e3eb7,cars,158,1966-09-10,1995-08-23,8f8b08c9-adc7-4e16-82f0-b37c3d03e1d8
bb342f08-c2dc-4c8e-a81f-490261f8d03b,housing,945,1982-05-23,2012-01-07,8f8b08c9-adc7-4e16-82f0-b37c3d03e1d8
5dfabaea-bf8e-4b12-b461-e4fa480b0f02,cars,183,1977-01-15,2024-01-11,1552ba91-360b-4134-be6d-a9ed086f63e0
fbb46964-189d-4db9-abfa-20bc99bc296c,housing,1037,1973-01-03,2024-12-31,1552ba91-360b-4134-be6d-a9ed086f63e0
7247b259-cff3-410e-a44c-8a226c71661d,housing,547,1979-11-21,2012-01-18,21290fab-7b2e-491f-b7f6-4bc1e30202e0
47994af3-4b38-4488-8ba0-b5e59a724009,health,176,1999-11-25,2017-03-02,71cd828b-95af-4451-949e-f15a5384dbf9
6ef1abca-0324-4921-93c6-28796d39b732,health,240,1990-01-01,2024-12-31,7b772169-d491-4c56-9829-18e287cea380
33b888ed-0b65-4511-87cb-01b71855e77d,housing,337,1998-09-10,2024-12-31,7b772169-d491-4c56-9829-18e287cea380
889c632b-c9e6-4b30-b4b5-458b834387f7,housing,732,1976-03-25,2010-10-31,9b441620-3741-4cca-87a5-6aacba761760
ada1208d-62a5-4773-989d-e734d774ca9d,housing,225,1973-03-22,2010-04-26,e8f738af-e60e-4337-a936-e8e58249e99b
a846493b-a4c0-4ab5-bc04-10eb933959ec,housing,843,1976-03-30,1995-11-09,e8f738af-e60e-4337-a936-e8e58249e99b
7c0a409a-f705-4718-b2a6-6e8dc53d3ab4,cars,65,1977-01-19,1979-05-07,e8f738af-e60e-4337-a936-e8e58249e99b
5707ba7f-209c-4263-8fbe-85b363cd3370,cars,55,1971-08-24,1996-01-31,913f22dd-0db0-4d9a-b41d-b6bcd90ba558
66921896-a214-438d-8094-a37c4690aa6f,housing,1121,1973-10-18,2024-12-31,913f22dd-0db0-4d9a-b41d-b6bcd90ba558
0988d183-2d86-4f90-a92f-5bf44ca4865c,cars,52,1968-06-05,1990-10-28,bd709da1-5284-41c1-8519-37d7f840fa33
2861cab2-ce54-4083-959b-9c39ed6d7da9,housing,873,1973-06-26,2024-12-31,bd709da1-5284-41c1-8519-37d7f840fa33
69c08c68-8e7b-4ffd-afcf-4787b1696b47,cars,137,1962-06-15,1980-06-25,c1fa8444-a2b4-4a90-a810-5db59e0d1232
34b239fe-aa84-441c-b6c8-7dee9c38f05b,cars,52,1998-11-20,2007-09-27,3d2b3679-243a-4daa-8596-36235a2866e1
242941df-e8c1-4658-aa1f-e877a1616172,health,220,1970-10-08,2024-12-31,3d2b3679-243a-4daa-8596-36235a2866e1
c2b3c412-ad93-4a77-95d1-5bfe4e4702ba,cars,59,1978-10-13,1984-03-16,3d2b3679-243a-4daa-8596-36235a2866e1
9f9c0192-003e-43af-b7b7-72afe31c0630,housing,415,1996-05-22,1999-04-20,a413b0a5-a222-40b5-935c-da3c8856655d
efd75c49-49af-4107-9806-28396568cb7f,housing,683,1994-11-27,2009-09-24,aa8c2d25-63b2-4187-9958-7b96931c82d2
5bb25d2a-a1e3-4bba-a50f-5d617b2035c6,housing,1134,1972-01-23,2005-05-28,aa8c2d25-63b2-4187-9958-7b96931c82d2
63a10497-2bc4-48a5-91c4-03d4f1c7770f,housing,416,1991-11-22,2016-05-03,aa8c2d25-63b2-4187-9958-7b96931c82d2
491667d2-425d-4ff2-ac3f-a71b75a4e073,housing,1004,1997-10-30,2024-12-31,233e5d02-b32c-4615-bdd6-3cc58f37bb28
ca7678a7-4d93-4c75-9098-4dc551882514,housing,662,1996-08-23,2024-12-31,bd8d70c9-d9f5-4ad1-9f0f-0eb1a4a596dd
46923a05-2038-45b7-9f2e-87a63f4b86e3,cars,53,1982-03-04,2005-10-08,8e206b57-e90e-45f0-bcfb-be23cd750685
500f2a1e-41a7-4a85-99f5-c8a90215427a,housing,1299,1980-03-24,1988-04-15,8e206b57-e90e-45f0-bcfb-be23cd750685
b96065cd-96e4-4dbf-b994-d5451f285e39,cars,97,1999-09-16,2016-08-17,7259cca3-2872-43d0-bf18-bb7a5b57bf89
62848b7f-7588-4f71-bf22-5a7569e79a49,cars,189,1951-10-08,1970-01-28,02d1caec-f0bc-4615-8520-a5a12bf6f169
465e75db-892d-43a9-bc94-0fd1701f053d,housing,396,1972-11-16,2024-12-31,da3750f6-4180-4b85-aaa5-51a65a634fb7
52efc259-bc5d-49f2-9c08-f7938eb60750,health,118,1998-05-17,2024-12-31,da3750f6-4180-4b85-aaa5-51a65a634fb7
f335600a-df34-42c8-a41c-696a2f372234,housing,425,1997-06-11,2007-11-25,ee982a97-085e-4640-a99b-c8e853d54705
63aeed64-9301-4382-9cad-7dd3e354ec5e,housing,1453,1992-07-16,1994-10-30,260abf37-524f-483e-92d1-d70f4f313b9b
497d534d-49b0-4e6d-9de8-54d2f5849f91,health,244,1993-12-25,2018-04-09,260abf37-524f-483e-92d1-d70f4f313b9b
df9eb4d2-6752-4585-907c-3d07658ba07b,housing,1311,1990-09-08,2024-12-31,7d36d1cf-f691-4db5-813a-658f9b15fe9f
913b9575-5f48-46cb-b666-fdf64205787e,cars,136,1980-02-27,2024-12-31,cb9bbcd3-60cc-41e7-b2d6-b039eb766fba
0cd8a889-dd92-45ac-9f26-b7913ba78d30,cars,93,1995-10-18,2021-10-23,cb9bbcd3-60cc-41e7-b2d6-b039eb766fba
1bef3ab7-6caa-4e40-a787-88cf3d886bfe,health,266,1992-06-01,2024-12-31,64babdb8-b95f-4efc-b142-c27b2aceff32
13cbe5f2-ad76-4aed-9872-b03f6242dcea,housing,656,1985-05-13,1999-02-22,8fecf2ea-43ad-4a73-a348-10b2fa86d010
9ae5539f-0d5d-492a-9968-5ecdd1344d5a,cars,177,1997-12-30,2024-12-31,8fecf2ea-43ad-4a73-a348-10b2fa86d010
a777e07f-c718-442c-a108-5bbce0b4cb17,health,126,1981-11-14,2003-09-13,86166ad4-a69e-4217-ba2f-1b790b6eba7f
28ffd466-eebd-47c8-9d8c-c9550def7401,housing,1198,1998-06-09,2024-12-31,fe8f6d92-8d82-4ee5-b363-5a7e0b5bd6a2
c89c919d-4854-4414-b66c-64cb557922b4,housing,247,1975-08-16,2024-12-31,00223f32-d479-48c6-b752-43cb916b2413
cb960534-7ae0-4299-b4cb-88d7caace2f2,health,150,1979-12-10,2024-12-31,5414cdb4-cedd-4b66-a0d8-a2089577c7fd
84578b7c-f479-4b1e-bc42-af31e1b4c665,cars,170,1991-11-18,2001-09-03,9fefff66-abf2-4551-847e-ae9208375d35
d316b88c-1662-4428-bfbc-831fa9ea744d,health,204,1996-07-14,1997-12-11,9fefff66-abf2-4551-847e-ae9208375d35
950b3909-d4c5-4d83-91b6-89ba9adc80e0,housing,1403,1990-10-13,2024-12-31,3c7cc5c7-7368-4c24-aadb-6f9976d8796b
8757c53b-e66e-4fd7-a1f9-8ce3e0032f91,health,212,1994-12-02,1999-10-20,5675f818-acab-42da-a9c2-83ec74d888e3
2b36cd4e-cdf3-4c2e-aa64-9eb387a634e8,health,200,1990-05-18,2024-12-31,8fe9ed9a-b2af-4e08-a17e-5d07d7121fb2
84f4bc18-e7ec-48f5-a0f6-d4c1ac1be27c,health,232,1984-04-26,2018-11-10,8fe9ed9a-b2af-4e08-a17e-5d07d7121fb2
66eb7ab7-34c2-45bd-b02b-4fd5d382c1cc,health,164,1990-02-12,2015-02-13,58b29905-1c46-43a9-a3d7-88b1249b8f18
b5c124ea-de20-4b27-a3b0-0a818b2225c4,housing,988,1973-12-16,1994-09-15,7c38c6f3-c2f2-453b-9aef-0007bbe432f3
21ddc0cb-e60d-43bd-9af2-c852a40acfbd,housing,1165,1993-12-02,2001-11-26,7c38c6f3-c2f2-453b-9aef-0007bbe432f3
4197b58b-9b3d-4194-b22a-cebeb21cd023,health,282,1984-02-15,2024-12-31,d8f08d50-5e4d-4d14-ad19-f1b72cff07d3
3cc2e567-21db-411f-805f-dab334cb9bdf,health,150,1985-04-03,2024-12-31,d8f08d50-5e4d-4d14-ad19-f1b72cff07d3
859ccecb-07bf-4172-839b-effa7f795517,health,202,1994-05-07,2020-04-21,5e1ef140-6729-4ad7-91e0-1ba9c1dc35f3
b62cbe22-bbbc-413c-99ae-2175d4d14f1f,cars,192,1969-05-02,1993-11-04,5e1ef140-6729-4ad7-91e0-1ba9c1dc35f3
62e73fbc-22e3-4d20-9b07-1b1c7b72cd74,cars,60,1956-08-28,2012-08-16,5e1ef140-6729-4ad7-91e0-1ba9c1dc35f3
5c240a54-084d-4ae8-aa11-399da1e144f4,cars,53,1982-03-05,1983-02-27,5e1ef140-6729-4ad7-91e0-1ba9c1dc35f3
a076dfd1-41d1-46d6-b348-8bc8a99db407,health,293,1981-03-18,1984-03-16,195b0f25-d297-440f-bafe-9fb02bf90e36
e044af7f-db66-4c2b-bd82-833cac4258c6,housing,1266,1999-03-27,2016-12-28,195b0f25-d297-440f-bafe-9fb02bf90e36
b75f24b9-b1e1-4223-9c7b-eea5e1234050,housing,274,1990-08-23,2024-12-31,43a5a212-7b5c-432d-8aab-115f2cec5aa0
492b0604-0d39-47a1-8964-33077ffcfacb,health,104,1982-01-19,2009-01-23,aa51d180-767a-42ac-9df1-b7eeead3c788
bad65d05-0fe9-4c27-a6f4-2fe8497d29d3,housing,951,1971-07-11,2003-03-22,13469105-dc43-4c63-8f16-b772214e554d
55a0f476-5851-4a38-be1e-a68c8050831f,health,290,1997-10-14,2024-12-31,13469105-dc43-4c63-8f16-b772214e554d
5cde8e47-bd0d-48e6-a841-49341bb20a6c,cars,161,1985-04-28,1999-08-16,b08ea7bf-ec8b-41e5-ae26-33d5c53a4f30
