PolicyID,PolicyType,PremiumAmount,StartDate,EndDate,CustomerID
4c672d9c-e9d9-4753-b382-98990272581f,housing,1229,2022-11-03,2024-12-31,b54052fb-7f6f-4ef2-8c4a-b4bd9d4a5e7f
515c572d-9855-4dfe-998a-ebfab4b3d1f5,health,101,2008-10-16,2017-03-18,20a04966-88ea-4b06-9ccc-2e26e8172932
c3feb376-9955-4d1d-88a9-14c42ba69e62,housing,490,2021-08-20,2024-12-31,20a04966-88ea-4b06-9ccc-2e26e8172932
8ae0fc9a-d304-42b8-b2cb-d9433031f3cf,cars,63,2018-09-06,2022-03-03,f4d76476-7c18-4595-89fe-283f4061ef15
c36cbb07-8cc0-443e-91c4-2e6fab9d31e7,health,234,2013-05-09,2024-12-31,afc40e3b-4f65-44d2-96db-6c4f24b845a9
c7078ee1-cd27-42c9-9071-0d9d39339e88,housing,1345,2009-05-31,2020-03-02,afc40e3b-4f65-44d2-96db-6c4f24b845a9
14c02113-53d1-41ca-89e2-3e292c98f162,health,148,2008-08-26,2024-12-31,afc40e3b-4f65-44d2-96db-6c4f24b845a9
4deb259e-bf7c-4906-b3a7-40d0357851a7,housing,890,2023-06-22,2024-12-31,62de6e8b-f29b-4744-89a8-4576a11269e3
a049d0be-0ada-41f9-9125-4cdfb64ef356,health,282,2024-01-19,2024-12-31,62de6e8b-f29b-4744-89a8-4576a11269e3
5f38ccd8-bd4e-481e-badb-e859a7db94b7,housing,939,2022-09-07,2024-12-31,62de6e8b-f29b-4744-89a8-4576a11269e3
b3d2a7ff-0d44-420d-86dd-375fa436456d,housing,1153,2022-02-16,2024-12-31,62de6e8b-f29b-4744-89a8-4576a11269e3
4c41fe74-735d-42a6-ae84-ccf73814b06b,cars,133,2023-04-10,2024-12-31,07a421a2-b839-4836-a52b-f77d4860bd65
cde43129-0ae7-4d4f-b4ff-3f1430f4d21c,health,196,2017-04-26,2019-03-18,07a421a2-b839-4836-a52b-f77d4860bd65
6455d876-7145-457e-9a1b-84a8a44f1d19,cars,168,2019-04-10,2024-12-31,07a421a2-b839-4836-a52b-f77d4860bd65
20680ba9-94fa-4434-9a56-09b4b03bbd02,housing,458,2023-02-26,2024-12-31,07a421a2-b839-4836-a52b-f77d4860bd65
7cd061fa-45cd-4776-8b27-8c56776a62b1,housing,508,2020-11-13,2021-09-21,a8eb7418-7da6-4c31-8c80-f7a3e352fd03
c54d85e6-89d1-4fb4-bf3e-c7ebf642b6b3,health,204,2001-05-11,2024-12-31,a8eb7418-7da6-4c31-8c80-f7a3e352fd03
0a19f45d-0042-488b-9250-cdd6d5ad10f2,cars,56,2010-04-19,2013-12-09,6c824470-d226-4aaf-a6b8-60e2fd30ff01
e8a96404-38ce-421d-a534-03e0f120caa0,housing,1337,2015-10-16,2017-09-08,6c824470-d226-4aaf-a6b8-60e2fd30ff01
a8807ff8-1b8d-4acb-94ba-1038cd0c5e72,cars,102,2007-05-19,2016-08-30,16cf1a87-6969-4213-8822-4fac9be71765
f5c97382-b324-40a1-93d0-08aad9352dba,housing,903,2018-04-16,2024-12-31,16cf1a87-6969-4213-8822-4fac9be71765
ec892e8e-507a-4492-9747-e17b16de2b9b,cars,199,2003-08-30,2024-12-31,16cf1a87-6969-4213-8822-4fac9be71765
f2cef93d-4a7a-4516-be7b-d0170d1e5b4b,housing,1349,2007-01-17,2019-06-14,49b1f32f-512e-4259-862c-62f6ac84efdf
c31c4f97-ff9f-4ab4-9f76-ed97cc4f3d70,housing,1175,2024-03-15,2024-12-31,49b1f32f-512e-4259-862c-62f6ac84efdf
147300bd-825a-4fb2-91f7-1667640fb9ad,health,221,2020-09-03,2024-12-31,d3a7aec8-8680-4d14-ae64-6ddbee560b75
ea27db92-e83b-4e56-a4f6-c50ab0b3b94b,housing,959,2021-03-27,2024-12-31,b78069f5-f31a-4bec-96d7-5adf0ac330ff
1d5b54d1-37fd-4b68-bc93-f9b1cef7173c,cars,162,2012-07-13,2023-02-04,b78069f5-f31a-4bec-96d7-5adf0ac330ff
b3169298-9fa3-4576-a80c-e98672106149,health,172,2023-09-27,2024-12-31,c2d77981-6c85-40fd-9270-af19c9903f11
590ede14-1bea-43b7-a2ed-c6ffa5148ec2,cars,189,2024-08-30,2024-12-31,c2d77981-6c85-40fd-9270-af19c9903f11
d4c58e0c-16eb-4fe3-bfa4-18226341f086,health,149,2016-12-25,2024-12-31,c2d77981-6c85-40fd-9270-af19c9903f11
1c192880-d0ab-495b-ae1e-724e91782cbe,housing,416,2015-09-16,2017-11-24,c2d77981-6c85-40fd-9270-af19c9903f11
eef05458-97e2-46e3-a73f-0f0da4dfe0ba,cars,86,2009-11-03,2024-12-31,dcab4ada-7557-48f2-becb-6375fc16447d
039e78a8-3f81-477c-b513-6d20327dfde1,housing,818,2012-12-05,2017-11-11,dcab4ada-7557-48f2-becb-6375fc16447d
4747ab57-3b44-4a84-b458-521c1481c7ae,cars,128,2002-11-22,2013-09-24,dcab4ada-7557-48f2-becb-6375fc16447d
f7f4633b-873f-455e-843a-d8470cd7bbd1,cars,170,2023-04-24,2024-12-31,9f9f5606-79da-4d29-aca6-2328ca6d2ad9
8a019f37-a77d-464d-a932-fe9b589a6dc6,health,185,2012-09-14,2024-12-31,51b6fd7f-b50e-43cc-b280-43c90967ed60
489b01b6-aa1e-4b55-af3f-7fb38e2639b3,health,104,2001-06-11,2017-01-04,aaa6fb6a-def3-4188-8daf-b0fea8c6b242
146c9f7f-d9f5-468a-b661-8712ee780a09,health,175,2011-09-24,2024-12-31,61d2442f-8208-4e82-a235-4a8750b90506
2f2acfa0-caec-4a0e-8778-b79c27482d04,health,167,2022-10-12,2024-12-31,c0c2ab7a-320a-4424-9c24-9cb080db9bb0
f33c3fb9-ff7c-42d2-994a-78ce52a8aa8a,housing,993,2022-03-13,2024-12-31,c19c1580-1b84-420a-a664-764f67acc866
951bcc60-9cba-4780-97cd-36e45154e9a6,health,252,2022-05-03,2024-12-31,35755f82-1f30-472c-beee-162c648cda82
cea8f3a1-be9d-44b3-b7ba-80a49173b2a0,cars,120,2015-09-22,2018-09-25,049cc909-6d2f-422c-9ce1-595ad4baae3e
3a10a5e4-f1d8-4f2f-a0b8-a5fee2b3e96a,housing,1158,2011-01-16,2023-03-22,049cc909-6d2f-422c-9ce1-595ad4baae3e
12e6a487-3cdd-48e0-b840-9c67cd8cd63c,health,293,2023-02-11,2024-12-31,049cc909-6d2f-422c-9ce1-595ad4baae3e
4b288f56-0f4a-441c-a241-02c786f322e8,housing,862,2024-07-12,2024-12-31,131f7501-9512-44af-8f1b-249c1a67fdf8
1868f310-a3f0-4cae-88d4-3129a8e50bb3,cars,158,2024-04-07,2024-12-31,131f7501-9512-44af-8f1b-249c1a67fdf8
d2d8ac96-101d-43f4-80ff-43a14031a7a5,housing,877,2022-08-31,2024-12-31,131f7501-9512-44af-8f1b-249c1a67fdf8
687ea254-ee35-4f35-994a-4f549001830a,cars,155,2003-03-19,2018-03-30,e3fa8be9-064d-465b-ab73-d9d4c6a6b12f
94236528-8fa4-4c9d-a1e3-6992dc5d8134,health,137,2023-03-11,2024-12-31,e3fa8be9-064d-465b-ab73-d9d4c6a6b12f
29e16aaa-8159-4c9a-8646-1ea368f087aa,cars,62,2024-12-19,2024-12-31,87611cd6-165f-4bb3-90c9-c2d43d0f3877
3050365e-5454-4160-95bb-e4d33c6f83de,health,235,2022-03-21,2024-12-31,87611cd6-165f-4bb3-90c9-c2d43d0f3877
2bb14d7a-8d26-4297-b17d-9253a4c0b25a,cars,99,2007-01-17,2024-12-31,87611cd6-165f-4bb3-90c9-c2d43d0f3877
4bddcecb-fe83-42cc-a398-c3a03e467a9b,housing,391,2018-09-24,2024-12-31,9531b5de-c712-4bef-b6b3-4d4b9dcd3db5
1c96c18d-61f3-449d-a1e2-ebf2db3d2fa4,health,279,2021-05-28,2024-12-31,9531b5de-c712-4bef-b6b3-4d4b9dcd3db5
2d626c95-c6fa-4db6-a1ad-6e5e22da4bb2,health,204,2019-08-04,2024-12-31,9531b5de-c712-4bef-b6b3-4d4b9dcd3db5
0a9eb0e2-f1d2-40a7-b36f-dbf9caceed63,health,248,2017-09-02,2023-05-17,e35e3215-c002-4a74-9c55-4d011e887bf0
f4c762c9-a139-4136-bb5f-18048ccacdde,health,298,2022-03-19,2022-05-06,e35e3215-c002-4a74-9c55-4d011e887bf0
ebe40422-c365-469b-ac9f-6c844aade53f,health,296,2018-09-12,2024-12-31,e35e3215-c002-4a74-9c55-4d011e887bf0
e1852592-c6ec-4418-9b52-90e44936e5a1,housing,1341,2024-12-07,2024-12-31,e35e3215-c002-4a74-9c55-4d011e887bf0
2269623f-8759-48d3-bb18-845a2e923d3a,cars,98,2004-11-12,2018-04-11,de99d6c1-23cb-4db4-9a2d-078e33801b3e
ea55a0cc-1ca9-4e5d-83f5-410a70e63df2,housing,1000,2005-03-22,2010-11-14,de99d6c1-23cb-4db4-9a2d-078e33801b3e
71170993-101f-4fa4-9c95-fb115d8af407,housing,492,2006-11-28,2014-12-09,de99d6c1-23cb-4db4-9a2d-078e33801b3e
0bc9c5b7-1160-4f05-9388-83ac28b914d9,cars,57,2021-04-22,2024-12-31,bc7f6e4b-6df1-459b-8dc4-141d99fe25b6
443a1b32-d454-4447-96ee-c7f4c6f1fca0,cars,133,2018-03-21,2024-12-31,bc7f6e4b-6df1-459b-8dc4-141d99fe25b6
1de0864d-52cd-476b-ace3-0ab2bd5f7218,cars,75,2001-02-28,2010-01-14,bc7f6e4b-6df1-459b-8dc4-141d99fe25b6
cf7e166f-c7cb-426b-9ec6-ff9329589b96,health,240,2011-08-02,2024-12-20,bc7f6e4b-6df1-459b-8dc4-141d99fe25b6
b20ac6b7-8185-4bbe-8e88-c4af30226f7a,cars,64,2022-05-02,2024-12-31,0837825f-4705-4a0c-a684-ceeaa9a1ff10
3b8bfa10-bf56-40f5-ab5b-9ef50c964b20,health,210,2005-06-10,2024-12-31,0837825f-4705-4a0c-a684-ceeaa9a1ff10
94f4c291-c653-4b74-87d2-a183e3f3ada1,housing,295,2011-03-31,2024-12-31,3301deb3-1ce2-4766-aab3-1fe9f91fb16a
a32aa042-58a1-4744-955b-e72491e1ecb8,health,257,2015-12-10,2017-01-17,3301deb3-1ce2-4766-aab3-1fe9f91fb16a
e684a349-39ef-4297-9b90-dc23d15fd927,housing,652,2024-09-29,2024-12-31,3301deb3-1ce2-4766-aab3-1fe9f91fb16a
8fa9b749-e71d-4b96-9762-c49c2e9af8d5,housing,1162,2016-11-03,2024-12-31,3301deb3-1ce2-4766-aab3-1fe9f91fb16a
4998b53e-1fbf-4e96-a5e2-72ec86ff1d91,cars,66,2023-11-24,2024-12-31,24d15271-05c9-4b5a-8a27-ab09b7de6d7a
225850d0-e3c9-4ea9-a32a-cc1a08ff07fe,housing,1026,2000-10-07,2009-02-23,24d15271-05c9-4b5a-8a27-ab09b7de6d7a
c4c7bf0d-2e67-42e2-aa9d-c829fee379ab,cars,56,2021-02-15,2021-08-06,24d15271-05c9-4b5a-8a27-ab09b7de6d7a
b79f073e-0d34-4151-81b9-fb16a7abcb9e,cars,193,2007-01-22,2019-07-16,1e400242-05e0-41d1-a601-489157d7c9df
2f12ec87-225e-4404-b2b0-f67d3c4aa0de,cars,192,2012-02-21,2024-12-31,467f32c9-7649-450b-8d30-2baf63e57bb2
d3fb64fa-7034-436c-9f34-abb92931f6aa,housing,814,2019-11-30,2024-12-31,dd3186fa-1ab7-495e-bb2d-acf467549f07
76133e2b-a3bb-44e0-885d-16e04dfc80c6,cars,119,2011-05-22,2014-11-30,0294908c-f94f-47b0-b659-38cface8726d
45482341-df2b-48f4-a209-174c0685b1dd,health,131,2023-11-12,2024-12-31,a6362d13-9542-44a7-be63-880cfa912e32
cebd497b-fc25-4298-b453-4198be7a467c,health,234,2022-04-15,2024-12-31,a6362d13-9542-44a7-be63-880cfa912e32
8819822e-aeff-4bee-8837-09219d9f3418,housing,514,2020-08-18,2024-12-31,a6362d13-9542-44a7-be63-880cfa912e32
e2ebf1a4-f813-4b49-a502-d08b5f45bc29,health,253,2006-05-04,2024-12-31,2fa4fbf7-9ee9-47de-8a0f-5755a38be98e
aafd3e17-b68b-4c63-9c79-54e5a6eede7a,health,224,2014-04-06,2024-12-31,130be45a-fad4-4033-98e1-9072c25978b4
7969dada-244b-4902-a0c3-d49f87e0f1e8,cars,67,2020-10-22,2024-12-31,2cd928eb-184a-4675-a019-934eb6866dc2
a9d3e86a-ced8-41d2-b1c6-4f1f7279bb17,housing,1306,2002-05-08,2008-02-20,68edf8fd-05e4-49f8-9052-5f44cacd012c
feb01534-3bc3-470a-a756-6774aad1f7d3,housing,644,2019-01-08,2024-12-31,80f142a4-6fe2-43be-9956-75569a5bdf5e
b3a1f05f-18a8-4dae-a6e1-b207751baaf0,housing,1116,2005-04-07,2024-12-31,bed89bc4-e50a-439c-a47c-18a1cc12d724
a2cb1783-4a44-42ea-be2c-1dbcca59515f,housing,1314,2020-10-05,2024-08-15,1427ac23-7be5-4c97-ac69-13af082d3871
d3cf2bc3-bde4-4b89-b41b-4613870160cc,cars,193,2010-06-10,2020-08-04,9d53711b-a74b-40e8-8e39-014b26f5e3f2
8e7fb268-3dca-481b-8481-ba27f9c26f87,cars,74,2004-08-04,2018-12-07,9d53711b-a74b-40e8-8e39-014b26f5e3f2
c4d251a6-cbef-473f-887f-7ba63035526f,cars,108,2024-07-07,2024-12-31,fb6fd671-d419-41e4-b06a-61828caf1035
66cfd53c-8853-41fa-a6ad-d6639a22dfda,health,252,2022-12-04,2023-05-27,fb6fd671-d419-41e4-b06a-61828caf1035
50eef09e-c0b6-49a9-a8cd-0c65bfd508f4,housing,1167,2021-04-12,2024-12-31,fb6fd671-d419-41e4-b06a-61828caf1035
52282ba0-9b4b-43f1-bd0a-65a759f45ded,health,113,2022-10-17,2024-12-31,fb6fd671-d419-41e4-b06a-61828caf1035
2a51c995-5ceb-4506-bebe-e667bff2ffac,health,123,2022-11-12,2024-12-31,61e4ff47-81d5-4486-aead-0bb486645fef
0c642b8c-36c0-488b-98c5-fa7f0d8b94c9,health,110,2023-10-25,2024-12-31,61e4ff47-81d5-4486-aead-0bb486645fef
e6e91d5b-4d8c-472b-81ba-a3287afbfbd9,health,252,2024-06-14,2024-12-31,61e4ff47-81d5-4486-aead-0bb486645fef
1a948c45-929d-4497-a6af-66d41813f9a0,housing,1426,2006-04-24,2024-12-31,e18e5815-a041-418f-b4b1-888bedaa131a
45e92620-78b2-4ca7-8b0a-272047829f45,health,131,2005-06-08,2009-12-24,e18e5815-a041-418f-b4b1-888bedaa131a
54db9925-8724-4459-9a1f-9bea620f7410,housing,867,2023-11-19,2024-12-31,09bc26dc-32f1-4cfe-bf37-c6b3b1c2d14a
611a3959-9851-450d-b64a-bb3df22381d7,health,288,2011-04-21,2024-12-31,09bc26dc-32f1-4cfe-bf37-c6b3b1c2d14a
423ca3c1-58d3-4623-a308-df061b8114ca,cars,83,2014-02-15,2024-12-31,1f602213-ff13-413a-a6c9-5cf2bfc7394f
ea33ae79-dee2-4fab-bb0e-6f17e6a15dff,health,270,2014-01-10,2018-04-12,1f602213-ff13-413a-a6c9-5cf2bfc7394f
1331811d-b462-41df-a416-ea47a01959f5,cars,174,2013-06-19,2015-12-01,bd1f0704-6b58-475f-a100-3fec2e82e8ff
f09aca7f-93b4-4273-867a-1de9f27f8f37,housing,359,2005-06-18,2023-03-13,bd1f0704-6b58-475f-a100-3fec2e82e8ff
6bda9e08-315d-44f9-80e9-0efbf5568fda,health,233,2023-07-05,2024-12-31,6bda58f2-6966-4bd7-8893-bc0eb2bb2d51
fedb7660-a6df-48da-8f05-291fdb20abf9,cars,123,2019-02-27,2024-12-31,6bda58f2-6966-4bd7-8893-bc0eb2bb2d51
f8153716-9666-4da1-932f-84d9e3c7c80f,cars,79,2022-10-19,2024-12-31,b0c21e3e-e964-4e99-b9d0-921baf59fb48
5de252be-bdf4-444a-b3c9-ed5cf4683372,cars,164,2009-11-15,2024-12-31,88d1d914-a9bd-4ece-b26f-5ea1046b29f0
f5983bc6-1bd4-411a-93bc-459af323edb5,housing,1332,2010-10-13,2024-12-31,88d1d914-a9bd-4ece-b26f-5ea1046b29f0
9e9065e9-660c-4eca-96d2-3d0c57e62f39,housing,1129,2014-09-11,2019-01-31,01d17bc5-3aa5-4a17-aaae-9b0a6baf467d
21271315-4101-4f8d-b10a-ecb0bd2c145c,housing,551,2014-06-19,2024-12-31,8b61bb09-e750-4643-98c5-077e9982de9b
49285e03-a543-46ab-b934-335f35716fc1,health,164,2023-08-09,2023-08-23,fdf29fa8-ad6a-4666-be96-1d04a2980d92
7d46a475-fdbc-4146-b218-dd572b6173d2,cars,167,2020-07-05,2024-12-31,fdf29fa8-ad6a-4666-be96-1d04a2980d92
cc207e6c-97d7-4951-bf21-3c8185bbc041,housing,1323,2005-08-12,2024-12-31,7d9cd117-109a-4877-bde0-0dd624d4a766
06b54240-3f58-499b-a5ec-fbcba73712a2,housing,1371,2002-05-25,2004-10-29,7d9cd117-109a-4877-bde0-0dd624d4a766
3a7cf189-0999-45eb-963e-a8d015492339,cars,177,2015-08-25,2021-04-29,03d0a34e-a6fc-4497-91e9-95e4af410a9e
f7e7a443-1cdd-4a13-97c1-82e88115c363,health,254,2019-02-21,2024-12-31,03d0a34e-a6fc-4497-91e9-95e4af410a9e
eff584f8-f0b8-4b4d-9aa9-7abfcf433b26,housing,638,2021-01-21,2024-12-31,03d0a34e-a6fc-4497-91e9-95e4af410a9e
fcb1c7cc-3dd6-4588-8bdd-fef681e957a3,cars,110,2015-09-11,2024-12-31,03d0a34e-a6fc-4497-91e9-95e4af410a9e
63d88297-79ce-4259-a510-506957b5a28b,health,234,2003-12-11,2008-03-19,0896154b-6324-49b3-8188-fa2b63ca3ebe
d3662d1b-19a3-472c-bb28-5fa230b49670,cars,167,2019-09-29,2024-12-31,b4e67bb7-b4e3-4f70-9e75-a993743ca8ff
cba78ae7-699a-43af-9958-bbb27f256a92,cars,154,2006-03-16,2024-12-31,b4e67bb7-b4e3-4f70-9e75-a993743ca8ff
6a2afdfb-de15-4eb0-837a-361b6a17dae4,housing,244,2010-09-22,2022-01-01,3bdcc007-eceb-42b3-8b96-4e09d5d64c55
6e737a05-105a-435b-9fae-8485d34bafad,health,297,2015-01-26,2021-03-08,3bdcc007-eceb-42b3-8b96-4e09d5d64c55
26b16362-16ba-446f-ae28-c73e59a2f9b6,housing,1210,2024-01-22,2024-12-31,e83ec023-ead4-4b0d-8dcd-e4b5b0c804a5
9638f83a-f1ee-4686-a752-de1f761bdcdf,housing,491,2011-11-01,2024-12-31,e83ec023-ead4-4b0d-8dcd-e4b5b0c804a5
925d3429-9290-474b-a3e3-b6c0828f771f,housing,707,2010-11-02,2024-12-31,14231d92-6eb7-457c-86e9-15b9c6c9591e
9505cc36-132e-4fa2-8e78-ad4c8eaec2f1,health,270,2005-04-01,2024-12-31,fb190b3d-7554-4911-9055-b6f4a8645ca0
cca0c553-ef41-4ccb-a0ae-b2416e4dda08,cars,140,2010-06-07,2018-01-07,fb190b3d-7554-4911-9055-b6f4a8645ca0
6ed82016-451a-40b3-8ac3-fdf8344195b8,cars,117,2021-04-04,2023-04-15,402d8027-3e79-4964-82b5-5ea3fb77a8d5
aeb6852f-cdd7-4bcd-942c-352551e90e3e,housing,864,2024-11-12,2024-12-31,402d8027-3e79-4964-82b5-5ea3fb77a8d5
10daceda-4db5-408f-a050-591b7b5b17a9,housing,1458,2023-03-10,2024-12-31,402d8027-3e79-4964-82b5-5ea3fb77a8d5
27ac6c51-0421-4305-a524-7ff841a359e8,cars,105,2023-10-17,2024-12-31,402d8027-3e79-4964-82b5-5ea3fb77a8d5
45cbfd90-8084-4357-8689-b225817f5444,health,233,2018-03-04,2024-12-31,b3862b0b-ee9b-4df3-ab12-39d8e52f05bb
46633890-e32a-4a6b-8e2d-df8487871360,housing,1357,2001-10-15,2012-12-16,b3862b0b-ee9b-4df3-ab12-39d8e52f05bb
e1170f61-4035-4359-be67-9b55e48e034b,health,173,2011-11-08,2024-12-31,b3862b0b-ee9b-4df3-ab12-39d8e52f05bb
d24ba582-89d1-40c1-8b33-5205c54fb53b,health,233,2007-06-04,2024-12-31,54826a7d-8bcb-40b0-8d42-97bb2da0dce1
8ef38392-dda1-45e3-ae55-f25a5042c33d,cars,180,2018-06-17,2024-12-31,54826a7d-8bcb-40b0-8d42-97bb2da0dce1
9782fdd3-9863-4a94-a193-432c80515e15,cars,148,2005-04-02,2024-12-31,59163e32-7e5e-40ff-bf0b-79b3de50e6ce
7ec5d113-4648-42e2-8f62-3047ef837fb9,health,209,2013-06-22,2023-10-14,59163e32-7e5e-40ff-bf0b-79b3de50e6ce
bf63855e-050f-43b3-b8aa-6856e01a63fd,cars,86,2003-02-21,2024-12-31,59163e32-7e5e-40ff-bf0b-79b3de50e6ce
5ee8bff0-57c1-4b35-ac98-a54f3a6ca498,cars,167,2015-08-06,2024-12-31,1e801584-5065-4651-8069-88c9196da0f6
92510ae1-6180-4ebd-89ec-728cbe61235a,health,141,2024-11-17,2024-12-31,1e801584-5065-4651-8069-88c9196da0f6
ee37024b-19a5-4086-86d1-09d95a973a41,housing,906,2008-03-06,2024-12-31,1e801584-5065-4651-8069-88c9196da0f6
0ce6bcab-f932-48d4-baeb-526e2046f5e1,cars,93,2022-12-14,2024-12-31,23f1df18-a8ae-4fd8-8dec-23bb4a865fe3
7657173c-1bf0-45c4-9267-d157fc322627,cars,133,2010-11-13,2017-09-09,b380fef6-9245-4f3a-92b4-fdd79760933a
b2d05cd0-d8ae-4fc2-b3d2-b78c43b9f700,health,130,2014-01-10,2024-12-31,c7900aa6-8fa1-4f44-b2a1-60c5d4d785a6
eaa3f55a-9bba-4ca0-b56f-7fb99b2a8701,cars,64,2019-09-05,2024-12-31,c7900aa6-8fa1-4f44-b2a1-60c5d4d785a6
263589b4-d023-414d-9bcf-e42761e2e1dd,cars,154,2013-02-24,2024-12-31,c1c67e8d-70e3-4dc4-9055-5611eedef5e8
7ca4a11f-c1ac-4d48-b2b2-4afa3d788e95,health,154,2013-06-05,2015-01-11,c1c67e8d-70e3-4dc4-9055-5611eedef5e8
67b50d78-1e4e-4f31-9550-0f8f68356e68,cars,76,2007-12-13,2024-10-16,4294fc7a-f59b-4a6e-8096-85fd961d911a
eb3209fa-652e-433c-9416-f5fb81cc6d43,health,139,2004-07-05,2024-12-31,56591407-2fa6-4e39-af15-4c1d82dd1ab0
8c1b6776-3b48-4f5c-b54c-bc8c82df493e,housing,712,2006-03-26,2024-12-31,daa59f78-f963-4319-b1a2-dc5c0155b2ca
89425939-3312-4557-b64e-007e661e0019,cars,177,2012-05-07,2024-12-31,daa59f78-f963-4319-b1a2-dc5c0155b2ca
c19bda75-79cf-43d4-a228-9559ac024b58,housing,503,2003-12-14,2023-05-21,daa59f78-f963-4319-b1a2-dc5c0155b2ca
67994f07-805b-481e-a69a-c3de1e6eba36,cars,118,2009-08-21,2024-12-31,f89d0702-0994-40f3-9907-66b812cf2473
f1ecd883-7c0b-47d4-8fc8-1a5b3dfb8af3,housing,999,2017-11-06,2024-03-27,f89d0702-0994-40f3-9907-66b812cf2473
7c797c77-ff90-449f-9130-7743c771b6b9,housing,747,2016-02-17,2024-12-31,f89d0702-0994-40f3-9907-66b812cf2473
5171d9b5-e922-4411-9b22-87a994f99f41,cars,149,2007-02-15,2017-08-09,98d9faee-66f2-4bf2-98ad-3c2d698edeb4
f7e62b31-4226-4116-a9e8-600d34df5433,cars,165,2020-12-01,2022-10-15,98d9faee-66f2-4bf2-98ad-3c2d698edeb4
911be47c-4bf1-429c-8240-9fcec4327b5c,health,275,2012-04-27,2024-12-31,75330e59-f3ed-4b37-818b-1a735399f648
f0f2e9d1-3773-46a4-9545-a2b2398f86ae,housing,1073,2024-12-24,2024-12-31,75330e59-f3ed-4b37-818b-1a735399f648
4196a227-1faf-4880-91ec-7f7b5093875b,cars,197,2016-08-29,2024-12-31,75330e59-f3ed-4b37-818b-1a735399f648
cdf7aa49-01b3-42c3-ad2c-177146c7a5e1,cars,109,2011-12-18,2021-03-18,75330e59-f3ed-4b37-818b-1a735399f648
74c43c6f-4035-4f82-b5f7-f1528cb477b3,health,165,2024-12-25,2024-12-31,542ae024-ea02-4374-bdbc-ebb7281d8313
8e0b986d-7d15-4360-aa01-90c2f32c736a,housing,241,2014-04-24,2024-12-31,ba7273d7-d94c-406c-b3ea-e142cde8e93c
adbacea9-e4f4-47d5-9251-db1c8a0cb2f0,health,138,2011-09-30,2020-08-15,ba7273d7-d94c-406c-b3ea-e142cde8e93c
f3a40f4b-ffc0-4b27-8cfe-a7c795f7256a,cars,166,2013-06-26,2015-12-03,ba7273d7-d94c-406c-b3ea-e142cde8e93c
62915a4c-c1d0-45d3-bf72-ac9d6b5a3459,health,151,2024-01-12,2024-12-31,17988940-bf4a-40f5-88f1-aa0c5efbd65c
e0c23154-0740-458d-9c17-b2823bcb0d7a,health,171,2013-07-13,2024-12-31,5a936981-d504-4799-a7f5-8e64055dd0d5
01bb20f0-edf5-4b71-9161-fb223591b84c,health,182,2011-11-06,2015-11-06,5a936981-d504-4799-a7f5-8e64055dd0d5
fc03d346-7216-4eff-9c31-b6391d098f56,health,124,2017-07-19,2024-12-31,01a00a1c-aa1e-4c06-a6e7-6655053f1734
80f105ae-6382-46f2-9cf8-a3f7f0fc79a7,housing,761,2000-02-02,2000-10-16,af5151d7-4590-4dd0-ac1a-6cbae0d17312
2d9c41d9-87d1-4422-af0a-dc69c4a8fe3d,health,119,2017-03-27,2019-03-03,af5151d7-4590-4dd0-ac1a-6cbae0d17312
b0ab9bb6-9ebb-4b06-b8bf-7433954199b7,housing,755,2024-07-10,2024-12-31,26058778-4e81-4c7d-8a42-88f98b7359dd
2b552ac2-5090-4955-85c4-083db4455941,health,168,2003-12-06,2023-08-26,26058778-4e81-4c7d-8a42-88f98b7359dd
5a2cc776-8062-4aea-88d1-ab1825d9cb15,health,152,2019-10-18,2024-12-31,e94879a3-d0e8-4ebe-a2a9-5e41d8cd9cbe
af962dc6-9978-4f2c-9bbe-7ea11e219f50,cars,115,2005-07-11,2024-12-31,b1b0fb83-7b7a-4824-b8f4-8db0802b7b26
8b18e594-f257-4add-a05a-e85b52fc6f92,health,289,2022-08-19,2024-12-31,a60f942e-08a4-4f82-9eeb-b275d2d6561a
fd08b61a-3b23-4a67-ade9-3cc2d1a48c54,health,142,2023-05-03,2024-12-31,a60f942e-08a4-4f82-9eeb-b275d2d6561a
d2df8b75-6dc0-4376-8974-e8f915f31bc4,health,268,2024-10-22,2024-12-31,a60f942e-08a4-4f82-9eeb-b275d2d6561a
9f5a1c75-1b90-4577-b6fc-f54f97fb273b,cars,77,2023-03-25,2024-12-31,a60f942e-08a4-4f82-9eeb-b275d2d6561a
01c5b5a6-4b03-407e-a81b-4d260f06898a,cars,180,2012-09-10,2024-12-31,e6d7f7ad-24fc-484e-aa5f-fb5710c61efa
cc6e3576-8e2a-4d7e-bb61-691c2ac87ac7,health,197,2019-09-04,2024-12-31,e6d7f7ad-24fc-484e-aa5f-fb5710c61efa
5ab34c1d-fa34-4a06-85d6-93d13a05e8ef,cars,142,2006-11-10,2010-02-27,e6d7f7ad-24fc-484e-aa5f-fb5710c61efa
e4d4577b-0dde-4ca9-b4e7-ece9e88a1b47,housing,694,2021-04-10,2024-12-31,14ebb4b3-acc3-4a04-9dff-8576005525ca
d2c01157-ca8d-4ccb-9e52-090f005e197f,health,184,2011-05-05,2024-12-31,14ebb4b3-acc3-4a04-9dff-8576005525ca
4f3d4ebe-688e-4b09-945e-1fc847ddf32d,housing,723,2003-01-10,2024-12-31,2937ede2-fe0f-416a-b574-32281c81c58f
