ClaimID,PolicyID,ClaimAmount,Claim Date,Result Date,Status,Result,EvaluatorID,OfficeID,SettlementAmount
b8930bbc-813a-4cfe-ba51-246b157a1eda,8f889961-ec86-4429-a31f-19bb2119052f,2028663,2003-02-10,2003-04-29,resolved,1,50c545cc-1e30-4be6-966e-1bc676d3cdbd,5495d8dd-156c-4d32-8533-90b76c37fd32,
8b174e75-2bdb-41a2-8b69-1ef7a86c9b4e,e3e0bd3f-1ea7-4c50-a8b0-6bedc1a52604,2483059,2001-07-31,2001-09-25,resolved,1,3d2e3ea9-e281-416d-bea1-d042f9aca9c9,8d76aad1-cecd-4f12-853b-57447f0fcff2,
c07cc2c1-9be5-4985-96b7-5af6bf16cf0b,6eaa36a4-0eca-4b7f-a9df-312e354d268b,578876,2004-04-28,2004-07-27,resolved,0,4b02dc26-9b1d-4a9c-af0b-cb87472bcbd4,65be338c-867a-442b-89cc-92b56a5ed4f6,
7ae7567c-b486-44d6-b8a6-d0a23430c6ef,48f32a56-c128-42ed-a1ce-0fc66cbae24d,68516,2014-06-04,2014-08-03,resolved,1,93ca4387-cf9d-4dba-8f64-e3c5d53f4353,61a3fa4f-af20-4e95-82e4-f38a5ad2fa69,
0489b311-4e16-4be7-af04-6dc4f67433b4,b17b5051-652a-4418-9906-0b4d36a95b12,620733,2012-07-18,2012-10-28,resolved,1,774bd5f3-3dea-4e2a-8476-1b973eab470d,ec3ece63-50f8-4ed3-b701-cb567514f060,
f1221e1a-ca84-4df1-a3ce-69c96f8039dd,b61533aa-df5f-40ba-aab4-78cc8b8bac98,3789808,2005-04-07,2005-05-09,resolved,1,083fe835-e40e-4734-a7dd-172d084b16f0,cf985d96-600a-4e8d-a2e0-6dbbbfeb4999,
f3991da1-45a8-45b3-8fa1-514ffc17d068,0b705c45-9aae-4bb9-a74e-9c4094e04748,323491,2020-11-14,2020-12-22,resolved,1,ceac1c74-818d-48ee-a87f-ae6131fae0ca,d6121aab-b9b8-4838-87fe-6058a56b6d97,
280fb8a2-1829-4496-ae9b-f7e1d15c2b40,94af0e9d-cb03-44d8-a2c9-856946b5fc22,2117444,2023-01-30,2023-04-29,resolved,1,fbad9ab3-e43d-4e82-ba09-440020e5493e,ca073c68-1901-4e7d-992c-1ee8f5d4a09e,
e2b6e3e9-4d85-4a9a-ba42-3a403fe263a1,b16a0111-0371-4061-ac99-a63d06131370,2976993,2024-09-23,2024-11-04,resolved,1,54b3ba1c-4276-48d6-b741-a6521ebe1d46,6cded176-4ade-495e-9244-de08353f0044,
ecfe30d1-a628-4f56-81e7-4b6cf7c2ca98,e9fae54b-d89a-430e-8ce1-6be03bc8c3eb,1228146,2019-07-23,2019-10-04,resolved,1,39fb64a5-f7b1-4cc6-ab23-156e25a4d565,827e89b4-f634-4d2c-be02-3dec7296865b,
3c2fb326-c0ae-43c0-a790-b49ed919864f,4ca1f1d1-f5a7-4a67-a603-0b32397ff393,2349473,2022-12-14,2023-03-09,resolved,0,b863800e-ff5a-443a-b5df-24a4a5ab3341,3d6d071e-f07c-4ce5-89d1-69da56baccc3,
aa71a1f8-0cad-4e9a-b2e6-fdc6da1212f1,9d16b363-e643-4e9e-816c-3d62f1765f2d,583210,2009-04-14,2009-05-20,resolved,1,3c580b30-c2f8-4eab-863e-1c6beca8d9e5,4a92d1ea-7ed4-4361-b9d6-00dc2b932b50,
07473cba-d774-4d4d-af81-45b0ada1b77e,f795175d-4ef7-47ec-b413-84365c779fb4,360826,2020-03-13,2020-04-26,resolved,1,90440c5e-8083-474f-9b8d-760d09827d38,7d5495ae-9a50-4c48-99b6-314835c532ee,
612bc6e5-481e-41fc-bd58-256cc7f8608e,30e89b93-32eb-4047-904f-232418bbe81b,490554,2008-11-21,2008-12-06,resolved,0,815da602-4897-4d0d-98e0-3c0ccb1af809,218b44b9-9f28-4b2a-9d64-134d3d1917b0,
43c0b3ed-fccd-47b0-8ca5-6767f95173cc,799e3f51-a1cf-4612-a515-7ee970a19bda,477698,2006-04-22,2006-07-14,resolved,1,5d2058ee-2a79-4419-9663-d0635d4db416,4309e07e-9a0b-477f-8a8f-ea015e922062,
1c0300d9-7287-4fb7-9a42-4329518806f9,0b945b0b-cfe6-4455-94f0-a0df4c170d74,178651,2013-04-26,2013-05-31,resolved,1,7c458fa9-dd67-47d2-95f6-017e1b7a6f33,5bff576c-9502-4ae3-b214-b9ed3ffd66c4,
299647f2-52f8-45a6-92b4-841a99fb763f,9ffbc6fb-062c-4700-b842-a9feed908eff,383445,2015-03-01,2015-04-19,resolved,1,88bc8f72-0de6-449c-867d-a08af4a22825,ed9384b1-d51e-4fb3-96b3-b3a811609802,
fda515ea-7287-4712-b00c-b76e2e696d98,7d69a6f0-cb4f-4b73-b0f7-a9446fac1bd8,1984176,2024-01-01,2024-04-20,resolved,1,909668a8-9c52-4cc6-a0f8-e54590562e3f,4309e07e-9a0b-477f-8a8f-ea015e922062,
27400792-c0ff-40f7-a006-469c3565cb91,c4d50ccf-12ba-473f-958b-903654fc5849,169758,2022-06-13,2022-06-28,resolved,1,ca2ea80d-6f26-4a61-99cc-4c389e8c8c8a,932ba262-72c5-48fc-aa42-9fea28fe2120,
e018f755-5482-43a2-aa5c-51bc40816c74,28dc1062-7010-490d-a241-68618ef03139,521832,2022-10-27,2022-12-26,resolved,1,221adad0-1642-46b1-a46f-9bbb5401c170,6d07e1d3-81c5-4d1b-ae9e-5ed3dfddf980,
199de7d6-71a4-47e7-bc7a-c23ee2b9b309,e7d14146-544a-4b32-98ef-bed07d9edc50,1146578,2007-03-12,2007-05-07,resolved,0,0fa2b1cb-43d4-4db9-9e37-809ac27e752c,ce097ff2-0180-492a-a808-6cb9ba644d49,
6a9ce19d-4a2d-43c1-ba13-49e3ed347cf6,465741d6-45ff-4f4b-b3db-4780d428ca01,355301,2020-03-20,2020-06-29,resolved,1,7face46a-08ce-4479-905a-d686cb2fd576,131075a2-808f-4cd0-8843-0e40f965693a,
37b43f2a-a804-44fc-98c0-1404ecccea70,e6231f9c-e9e6-4cc6-a782-4ce77684b6e5,1979789,2010-03-26,2010-05-31,resolved,1,1f2e6ee7-f585-489e-9942-3bdc7066d60e,4a92d1ea-7ed4-4361-b9d6-00dc2b932b50,
8205e884-b36a-4458-b2a5-18751f01376c,fcb32597-8500-4111-a2d7-30208e5cb8a7,689138,2019-04-21,2019-07-06,resolved,1,54092677-40b7-4aaf-ae96-599a39e22ef9,dbc470b4-0227-44ac-8049-7c4b2b1f31c2,
f24c9dd8-1a59-4da4-837f-debfbd2effa1,13f33702-31c3-4d5b-9dad-25a44f80b388,562821,2016-06-30,2016-09-22,resolved,1,bb4326b0-291f-4e36-b1ba-be51e7f79ca0,cf985d96-600a-4e8d-a2e0-6dbbbfeb4999,
0fad715e-fdac-45da-9b65-97d044ca707c,6627bdc1-6e13-41ad-a462-acaa94fd35d1,245014,2005-08-07,2005-10-08,resolved,1,b6f8cd11-c9b6-4629-af3f-acb4c1a7366b,1575b7e2-3679-43db-be33-977ba4f2bd7e,
b4094aa9-bc5a-4b83-93d4-54bc963c21c5,5c409f4a-75d4-460b-9516-c66d423dc360,704918,2000-12-01,2000-12-16,resolved,0,71e29876-8fb9-48b2-853d-916e832c0008,47817893-ec8a-4953-b102-d5ed1b9c24aa,
463f026d-ca7e-46ec-bda5-b547a93dfd29,b94c9ed7-9020-408b-acda-5a872b13fc39,631913,2017-03-17,2017-07-11,resolved,1,4a6c4d52-fdd7-4684-b425-d6d2e80feb01,6cded176-4ade-495e-9244-de08353f0044,
9b6dcb41-f9d9-450f-bbff-7f4784ff5ac0,ce2b7743-2f65-4344-953c-3eb52538ad87,400850,2012-09-05,2012-12-09,resolved,0,60f22c2a-9a52-4b02-aa52-14832a18f021,329aaf0d-2247-4fea-b26c-bac378e017e4,
13f00d19-23aa-4ae3-ba89-0e16b71298dc,7927167a-0bef-49ae-9d54-e636e3ddac1c,511869,2022-09-13,2022-09-26,resolved,1,cd661899-3252-479a-ab53-e90e0ee373d7,a8c7c09e-b8bf-4ec5-8c77-459a47fc9ccb,
2e761a48-e94d-4c35-86c9-4705b5ea36ab,8eeccf5b-d60e-43b6-916f-a4d33e5a22d0,1078094,2016-09-08,2016-10-20,resolved,1,0fd35158-bce0-4962-88ea-85bf900be23d,e573675c-2967-4961-8921-dff051971ad7,
c8efda55-4831-4873-ad3c-40aef6281e06,87b2d894-c61d-465d-b5e3-9b6c044af630,274878,2024-01-04,2024-01-29,resolved,0,cc8318c2-8eea-43cd-9441-e31ee2997c44,e34ede07-e765-4729-a387-0140feab6285,
121f1d3c-10f1-4e3e-ad45-35480b3c1237,22f025c6-6a6d-4ba0-bbc1-b8bb60b014a2,498200,2004-06-06,2004-06-28,resolved,0,2a501010-1b3a-42d7-a9aa-e3b4e9aee8bb,e573675c-2967-4961-8921-dff051971ad7,
7c1d8df3-f455-41c0-bf37-0231dcfbbb0a,301c7f4d-c652-4c83-8614-86bbbb9e1d41,327079,2024-04-25,2024-08-08,resolved,1,0f1c079e-09a7-4cdc-ae03-9c78867e5cfa,b34a82f7-8309-435b-845e-ba2c47723de4,
4e9bc3ae-1393-43b2-bdcf-5c7598aced14,86fc15e1-39a5-406f-aff8-dbfa1d8af494,1281569,2018-05-03,2018-06-27,resolved,0,87718dc6-0db8-49d9-b24a-e5586add9c85,51ef20ff-0c42-42fb-a8b7-6767b6806e20,
70126aab-ef6f-4fa8-99e8-036224eeb756,4cd1363f-9e0f-49d8-8a02-3eed151977b8,265385,2018-09-02,2018-11-05,resolved,1,e305c566-f2e6-4559-b252-fdc15e7d44d6,5a5d74e3-e490-45e3-b4d2-980507ea22c8,
9aa789c9-4612-4b93-847e-54fc6ab8c336,f9ef4e8f-ae72-406f-8863-c3542e56e082,326518,2015-09-13,2015-12-18,resolved,1,1baeadff-7288-42bf-a5ca-4b9b06856988,a2a0b260-b752-4e49-b3a2-c2e029b5153d,
bf017c48-f3a4-4818-a5af-df78153c77d3,673390b2-7e29-44bf-beae-d0f5db07606d,412248,2020-01-17,2020-02-24,resolved,0,248799ef-792b-4a02-a4c6-0acd092db97d,4309e07e-9a0b-477f-8a8f-ea015e922062,
cd7f14a2-0fec-414f-ae36-99c3be5a24d6,e4d93134-4547-4e4c-a530-a1eee75ff8b8,335314,2021-06-08,2021-07-10,resolved,1,59e88047-b0d4-4c14-b534-c9900f4100c2,a185c909-5009-4361-b7bd-190621fb1985,
18ef0bdd-59fa-4220-bd5d-222cbc4cfe97,7f05cb69-8b0e-4f39-8948-f1013e2ddf5d,247809,2024-09-10,2024-11-13,resolved,1,8695136f-08a8-496f-9799-a19f76964e95,8fbf76e0-78f2-484b-ad69-f6fde4c07a03,
fed83a2c-4882-425c-ab92-8f0218aaeada,de56e4e2-50c9-4b2d-998b-ed06fca7d87e,506348,2024-06-09,2024-07-30,resolved,1,b42e98a0-445d-4c50-8479-9e2dff2b69ab,47817893-ec8a-4953-b102-d5ed1b9c24aa,
a0e129c6-5325-481b-869d-756ab433e3a1,5c105083-4822-42c0-b58f-194b5e78a917,102532,2019-07-16,2019-11-01,resolved,0,52f6e126-3e23-42db-adeb-df71c0cbf09f,8e11891e-c65c-4b6a-af9a-a2f4677cc80f,
055c05bc-28f4-48de-9611-01d0f5b23188,6d127340-bb60-4aa2-8a1d-39a98219070e,723108,2013-04-15,2013-05-03,resolved,1,ce41e5bf-032f-4804-ae9d-41c7359d3130,329aaf0d-2247-4fea-b26c-bac378e017e4,
51aa86ff-1694-4a71-8e0a-055c48fd3283,f3b5b4b3-cb17-4f77-9538-05ec015e56fa,459540,2024-11-29,,received,,ab43c490-1ea4-451d-8d1f-3b1578d23176,2bc5f49a-dc94-4b4a-ae55-1ee4dfc7199a,
8de1d48b-5713-440b-9309-37d915ac4061,b00eb582-0da2-4bbd-8978-0d17c0eac22b,1443519,2024-12-14,,received,,d06dbc63-2f61-457b-aaf7-fea5e956230e,7d5495ae-9a50-4c48-99b6-314835c532ee,
39b74e79-9458-4913-ad65-335ae90fa287,7aebe280-e2f3-4c2f-a15a-5a54b638692f,618037,2012-02-26,2012-05-21,resolved,1,31037254-6479-4d77-a59f-ff8d69b12fe3,673c2b24-4c74-4e23-9676-77f4eddaf1d1,
b07f46b5-b27c-4c3b-af53-1952f7a257ea,989d625e-80e6-4bb0-b909-7c3eb4130204,113314,2024-08-01,2024-11-29,resolved,1,545ef234-7db0-4286-8a24-08fd744dba62,134d906b-6ce4-4cde-9eb2-1935929c4fcd,
393faeb2-d793-43a8-be56-9a9667b3af8b,0b08b7a2-0cc9-4f42-84ca-f59a7873242e,174763,2017-12-02,2017-12-31,resolved,1,db9ccb84-9e2e-4649-b83a-ef3281d05a67,d6121aab-b9b8-4838-87fe-6058a56b6d97,
f8a8850b-a8f2-4819-868b-9e6e3e024591,cf16e139-b69c-489d-ad19-0c3342ffa523,186921,2000-05-05,2000-07-18,resolved,1,19994e86-8749-4be4-a4c6-38b133ce244f,65be338c-867a-442b-89cc-92b56a5ed4f6,
d56a2175-1f79-4558-a5ff-7ffa9dbe80e2,ffdf5317-4aff-4d26-88ab-7575ebdc9e53,276469,2024-10-18,2024-12-09,resolved,1,2949abce-f095-4d1c-aab7-840b5c336d26,a95ffaf4-ff57-4756-81a4-5b5f61ba18e1,
c30a714c-e097-43cd-b369-db7d203cf910,b057ad0f-6845-473b-b8b3-8c8afb531cd2,495381,2023-06-26,2023-09-13,resolved,1,cfb06c71-1742-4f89-bd4c-15f0eacc523a,6f76510d-8e89-4834-be14-88b69f091366,
08598cd8-972a-4139-bb55-8b8b53126450,984f3546-6ce1-4b39-8c1a-5ebe918b0643,1310265,2021-01-03,2021-04-11,resolved,1,c9f79a61-89b9-4b4e-b450-41435864bf68,65be338c-867a-442b-89cc-92b56a5ed4f6,
a5ea70fe-f6c5-4c02-ac69-2f127da57f58,3f486399-5f8e-4183-a880-1707540e9bf6,1032276,2022-07-19,2022-09-22,resolved,1,7b0ba304-aabd-4670-95a6-0b3b980a06d6,329aaf0d-2247-4fea-b26c-bac378e017e4,
5ebb9c48-6271-4341-ab90-4f55f105158b,94310fad-685f-4de7-90bd-5fa065bab4a4,206933,2024-10-08,2024-12-25,resolved,1,70364285-2bbe-4928-855f-1b316a9e2bfc,766034d5-ef77-4e62-aa0c-7389c8326264,
924f14cb-8672-44a7-8963-dfa258bfcc32,44da1cec-90a4-4e4c-adeb-62a809128d4a,113157,2019-12-13,2020-03-22,resolved,1,772ee421-6ccf-4e69-bd6e-670e283ad14b,97fdfa98-d951-4dd7-9f1c-1a27d9c0fe03,
64b3af2d-1576-48df-894a-036dae96f922,063e984b-0fa6-41fe-9b9a-6bf034e2e87a,1484777,2011-08-16,2011-09-21,resolved,1,866cce38-ec73-4cb2-8ada-f8248a05abad,61316e35-7d65-4fdd-a8f5-ce1fd3336156,
e3264ca1-2d4a-4355-a59f-2b82d9291568,3c8b08e6-a047-45da-b800-696ab0072e88,344627,2024-12-30,,received,,162447e8-db0e-4bd1-88ca-7678161cbddb,5bb02d28-a2d8-48dc-a0d1-10e1d9671720,
ebcd4b12-538a-412f-b78d-78c1b54f58a4,3e66f6d1-6c89-4337-b587-45614023f0d2,1993821,2018-10-16,2018-12-24,resolved,0,eca11ef8-bd99-467f-a8e9-1cf70d3ef58b,1575b7e2-3679-43db-be33-977ba4f2bd7e,
1cc2c811-bf07-4eaf-98e5-f37c20fab221,0bb07569-4c32-4063-8b1c-c6f7d347574d,543634,2009-07-23,2009-08-27,resolved,1,3f6ee6f1-12e2-41d0-aeca-fed3c48b1eb6,4d09e920-d5d4-4404-af9c-69d9dfda1132,
044844be-d503-4839-a2d3-97334dc09cdc,46fee90f-852c-4517-90a3-044bfd70f833,170545,2017-04-10,2017-07-06,resolved,0,d10793e1-64f2-4d04-b451-233e65db89e9,e1e3d9d7-f24c-4190-b92a-91cecba48240,
05a1d95f-08f4-43e4-8856-f0fc1b781188,c7f90f30-bd0d-4486-aca7-56cc147efc62,297922,2016-07-26,2016-08-05,resolved,1,6d8ed4f2-7f0f-4bc1-abc5-441686e5b972,5bb02d28-a2d8-48dc-a0d1-10e1d9671720,
5549e95f-e289-4536-a6db-9e1a8e5d5af5,ee800110-e6bd-408a-a11f-8691fc212245,450302,2006-09-22,2006-10-19,resolved,1,8bd4b6e2-2bdc-4ee1-9253-9d6a39ac2f31,5925b465-69b4-4da2-baa8-310ec93b7664,
cec5de00-a414-4cd9-9a24-7d6dd87e4770,24c46baf-ffd8-4ff2-9811-8bd28d0087a2,434365,2022-05-24,2022-08-19,resolved,1,9c9f8ec4-83d8-4140-8fa8-45ae7bfc5444,61316e35-7d65-4fdd-a8f5-ce1fd3336156,
c904bd67-9d72-4642-8142-583da85bf4e7,112b7b6c-2fbb-4f3c-9a58-ee541ea06c04,370078,2008-01-03,2008-03-31,resolved,1,b27efbe7-a148-4e04-b50e-a553e64b83da,a8c7c09e-b8bf-4ec5-8c77-459a47fc9ccb,
0d91da3b-6afb-4fc1-8be0-5a3146ebd365,9b60b9d9-6545-4012-a859-74a22f9274ae,2069133,2015-04-05,2015-07-02,resolved,0,02f0e14d-d7c2-4861-b613-c02be8a6c780,189d2fb3-0d64-4962-878a-abef3f16328a,
36cd670c-8cbe-43ef-b731-3e23d67d5ad1,05fbf5b6-f11c-4a1c-b19f-a869f09eb663,1164639,2014-06-23,2014-10-21,resolved,1,60e67baf-0c25-42ce-8393-81ab312c7ea7,3d6d071e-f07c-4ce5-89d1-69da56baccc3,
61a9e525-9782-4a72-92c5-f6d0a09ef837,e28343ac-c22b-45aa-b4a2-596c88471cee,2447145,2008-12-05,2009-01-23,resolved,1,2158bb96-53a9-49e8-a731-0f2290df1919,578ab5f4-7089-440a-9c54-4f39267fe766,
ff695264-8eb1-4197-9df5-c137dbe7dc9f,f2a4faa5-dbaf-4bbc-9dc6-61c23f35ce51,1141948,2021-08-31,2021-11-22,resolved,1,866a7517-f431-4ac9-8a61-a84bef72090c,54b69f30-55ed-4ad9-bb36-5ea683beb16d,
fa9c1291-cb52-4a9b-b78f-d407cca097c4,75cec066-8cd4-48eb-a615-10b38ccdd777,362726,2021-05-11,2021-07-26,resolved,1,6701efde-bc6f-4b05-b324-f426d6ecc7f2,e4ca756a-612e-46fd-b20b-249aef048c43,
bf2d22c8-4ae0-45da-8bfd-0b5bf26881f9,0f17b9e4-ba6a-4a53-b2a6-10dbfd0ed1f4,341278,2021-11-15,2022-02-20,resolved,1,d6a9780e-f33c-4197-ae8a-0f0bff06b7b6,1d521463-f51e-4c29-82f7-ba9da2702267,
be111385-3029-459d-a0f4-4c9277553316,7bfba897-21d3-4eb2-afa1-6d3d979e5096,615300,2016-04-12,2016-06-09,resolved,0,55533495-091d-4496-8f0b-45756c32bcb2,a2a0b260-b752-4e49-b3a2-c2e029b5153d,
ac1ed39e-9273-4e92-a3df-9376ef9ec963,3ae8a8d2-cb83-4e28-bf86-58c0616634f4,400540,2017-06-27,2017-09-06,resolved,0,24e7e2a6-617c-4ae9-89ba-236f70dbb781,1d521463-f51e-4c29-82f7-ba9da2702267,
0e57bab8-8819-4cf6-8c08-c7ea9de1a9c2,c7bbaba3-86d7-48f5-a43b-a7fcd44ee0bc,457741,2018-02-07,2018-05-19,resolved,0,2972a3a8-7b97-4e7d-8a97-4deecf340eef,a6e91118-8365-4501-aebf-1e4cb373df37,
a5052b90-65be-4ff8-97e6-30c4a1402f3f,7ce88253-7ba9-498c-93d3-a9ce270a90f2,475375,2019-07-04,2019-09-18,resolved,1,fb1f2f9c-15fc-4210-9450-e17104c2ebd3,4309e07e-9a0b-477f-8a8f-ea015e922062,
3338ceed-e403-493f-b3f3-f0049dca2c00,2f2d7559-6285-43e5-b14f-6ee8e52e7465,602082,2002-03-09,2002-06-08,resolved,1,910d2c5e-8933-4d1f-bf28-d1f563551b66,ce097ff2-0180-492a-a808-6cb9ba644d49,
6f581ac9-bf10-4021-8d24-e82f74d2c8f8,3cd96b70-5847-4d1a-a924-23af1bc95ede,258988,2008-05-12,2008-07-01,resolved,1,c6902828-daec-48f5-bd11-be8b97326945,a6e91118-8365-4501-aebf-1e4cb373df37,
463b2085-6565-4e88-8e7e-4604c1457848,2587cd94-1bba-4fc7-ad2f-00aa011134cf,1512907,2012-03-22,2012-04-24,resolved,1,822ab275-0613-4f67-a014-86723ff61c64,b34a82f7-8309-435b-845e-ba2c47723de4,
2047aa2e-0c7c-498e-ac6c-cff9425f780e,22d350d7-1dd4-4533-b5f1-a1cab4bf876c,1539518,2019-01-27,2019-05-07,resolved,1,c31c5fb4-a274-464f-be18-c57ace6a0cc9,ec3ece63-50f8-4ed3-b701-cb567514f060,
3011b30a-4bef-4a33-b7b8-dea772ae70e4,fc3e3d01-4e13-49de-92be-8d6e9f701b7f,400333,2016-03-26,2016-05-20,resolved,1,031a5a1f-5b49-4b78-a6de-dc5e7588da0f,52213e16-4e5b-4e34-a620-b1db4ca08ebc,
20e30bec-f70d-4aa2-947f-48f8850e3d18,831a8a5c-28a2-4a9c-89f1-96f7fdaff9ab,955933,2024-07-14,2024-09-03,resolved,1,0ce51414-23ab-431a-87d6-74b0289d9f42,5945c443-c56c-4f7d-82e1-8df01995a281,
965c6d5f-cb55-4039-8467-ffb3ee88ea49,3110c13e-cc9c-41d8-9a59-00cd2bf0f85f,154463,2024-07-25,2024-09-20,resolved,1,b89797d8-dfbd-4542-98c7-a513f34be5f3,8ea76679-eb34-4789-a148-951fe56a42dd,
934aaff7-82f9-4a29-9ee2-204b74eda696,c16ac879-2107-4114-82b1-9271f93e3e48,633711,2023-07-09,2023-10-11,resolved,1,6d960ad0-5981-410a-b57a-116121fa3aa5,5945c443-c56c-4f7d-82e1-8df01995a281,
1655b9a8-5c9a-4891-948c-a6bcfe13d0ba,e81442e0-9322-4835-a5c5-0849f3006db4,255190,2019-04-27,2019-08-02,resolved,0,5b42d75d-d8c9-41cb-a601-8a0ebd80b765,0fac5e3e-9221-4340-9a6e-99381dd41005,
df052ed7-76e3-4ed0-b02a-b77ca7bbd12b,196e61b3-9676-4789-9586-cea1e7e3a396,222203,2021-01-16,2021-03-18,resolved,0,cd7c4636-c2b3-487e-9fa4-dda0ccef4101,932ba262-72c5-48fc-aa42-9fea28fe2120,
0491c7bc-8cac-4506-84c0-99cc2d61a32e,b1f01308-551f-4c6d-8320-83a3936fff3e,1749575,2015-03-14,2015-05-08,resolved,1,98de55e7-aa24-4a68-acc4-c086e89b6683,26ad6f21-5860-4248-86eb-c2028f68f654,
4f4828c2-5bb0-44df-9303-91b24b67a7cc,387a4882-0c23-41d2-a945-2dc5c6bea657,400892,2023-09-09,2023-09-29,resolved,1,dcede142-7fa8-439e-9681-558863df2253,d5bec6b3-0ae2-4b0b-bd00-cc66e88249fa,
61fc7e7f-0259-47f1-8a5b-e2e0dbc00e29,6138af7c-033d-4c17-b7fc-815eff5c9ca9,2594599,2024-08-02,2024-09-29,resolved,1,765216e9-6fe3-47e3-84ef-922beeff83ee,9715681a-12a7-49bf-8a45-6b9476776893,
cb02e23c-314b-4408-a6bc-94ca92208aac,2537008c-49b4-4713-bb8e-9503ab5170a0,689988,2021-01-21,2021-04-26,resolved,1,d7ac5067-73b6-46a4-9fe0-4e47d7917eb2,ef456bf1-2f48-4739-a500-4d122a63100b,
5d8aad79-99f0-40a1-ba0c-64c438430fca,3e8fa00a-3a34-47cb-8a52-cc36ca4dcd81,1905079,2021-12-19,2022-02-02,resolved,1,c7225213-fbc4-44f7-8379-cc3df80f4f8f,da2eafca-423e-4312-a4a5-744e81d651b5,
02270aea-0148-4cc4-a717-745fcc828be2,0d37ae17-2d34-4e87-bbb7-a944e8989964,612694,2013-03-11,2013-05-28,resolved,1,7adff97d-9e6e-41e0-a759-67cff23cda70,8726fb25-4a85-44bb-8c62-52167873af64,
1333396e-e3ee-4287-a905-5ec887949657,f716e8bc-cdad-4a8f-8f48-2c3e6c3e9d4d,239604,2021-12-01,2022-01-14,resolved,1,b7d98b5d-1950-43a8-8b73-743561d98976,406898ee-af7c-466c-8b00-e1d304b73c1c,
cdd77089-b658-4c2c-87c8-896244c04698,8c85ebea-133a-47d6-b002-c770127c6434,2475470,2011-06-05,2011-06-16,resolved,1,790e7182-2988-43b3-8b73-e793e92477b3,9715681a-12a7-49bf-8a45-6b9476776893,
9a15859c-ced4-4c6f-84b0-a6349bfc9568,b3c1d8a3-53d2-4de5-91ca-8f14c58985c9,145655,2021-07-21,2021-09-14,resolved,1,b7668c77-8130-4d98-bb90-2066870f0465,3eab6090-277b-44a8-86f2-4ba249810d08,
56bf59a1-e889-416e-a606-df3986fbc2cd,d3af4330-8c34-442b-b474-2a8c9e078aac,2120531,2007-02-02,2007-02-24,resolved,1,67b44802-ec7e-4c17-b6ca-87bbb24fd902,4e4c7d16-4efa-40d7-840f-266237db16de,
85f26a89-5d8f-4aef-b6c0-9414d5bb6a5b,72714392-9a12-4604-ab01-a24caf5ce51b,340527,2020-09-23,2020-11-26,resolved,0,66a173ba-c73b-454c-8a9a-6ae3dbf26167,329aaf0d-2247-4fea-b26c-bac378e017e4,
745e302c-afe9-4f3d-bf6f-df3618d7db36,72f308bf-3693-4c31-8c60-b403f0068961,231474,2018-02-26,2018-04-09,resolved,1,8c6002da-5385-4e65-8a97-f7b225c0ac69,9715681a-12a7-49bf-8a45-6b9476776893,
00d6aaee-f812-44df-9cab-dd6f4d6c7722,799d0a44-acc5-4ab8-80c3-1a65a2f0510d,898659,2024-12-20,,received,,2951fd0e-9ea4-429f-8b27-160ac0731771,1914db32-57b2-4627-b43f-b5954dbc2cc8,
a6d115fd-5d1a-4f20-b59d-661e8a92152f,d175dcae-85a5-475b-8d1c-7f99d1854070,496978,2024-01-11,2024-04-07,resolved,1,9ff65ef3-05a6-4ece-b29d-655f0d730f84,61a3fa4f-af20-4e95-82e4-f38a5ad2fa69,
450dc7a6-9dc9-4b37-9420-6a706b1cb7b7,576cd9c9-aa8c-4f01-bbe1-5437f66a25e4,278122,2011-12-31,2012-03-16,resolved,1,6a21e6a6-f557-4799-a582-0cd030eb1a10,131075a2-808f-4cd0-8843-0e40f965693a,
7c0e18f1-2a99-418f-8867-d9670efb6554,85675939-2134-469a-bae8-471b71502c24,886575,2017-05-07,2017-07-21,resolved,1,a83d91b1-ed31-4317-94b1-540a4ed73af9,dac3ab74-01b4-4152-ae22-9b52efe2e0b4,
2072c415-c051-48f7-b7b3-9c1633babeb7,ea9a8cc0-a365-46fd-b604-3c76cdd0fe09,203577,2020-09-30,2020-12-02,resolved,1,ec796748-54b1-443a-9f76-6702bcd75829,dac3ab74-01b4-4152-ae22-9b52efe2e0b4,
f51ae112-43d2-4391-842c-00025300a14f,c0bda5d3-9ab8-4afb-93f2-122dd5ed4252,305109,2018-09-28,2019-01-04,resolved,1,39dd80e4-be17-430b-b94e-6bde8cf663fe,ec3ece63-50f8-4ed3-b701-cb567514f060,
60d0e9bf-81ac-482f-98c8-596510681316,8e3d9075-b0f6-42e7-baf8-10fc5c450667,388105,2000-11-24,2001-02-06,resolved,0,5cfdec1f-ca0b-4de7-b9f0-d8288f503ee8,e4ca756a-612e-46fd-b20b-249aef048c43,
5a409287-8837-45ca-b987-930e21b3795d,4f9e2d20-e139-43e7-8c3d-3909902bf146,286410,2022-05-27,2022-08-30,resolved,0,a43d9c1b-505f-41a5-a306-24dd5f638587,54b69f30-55ed-4ad9-bb36-5ea683beb16d,
0f0c4520-897b-4132-a108-0882b7952669,8bdcc780-a684-4fa0-b273-ccebec073e22,211269,2020-09-29,2020-10-17,resolved,1,8d3b628d-e8cf-42ca-a395-c24f863808b6,b5fd99d9-47f9-4cd0-8339-ecd612b1770f,
